Сол,Моҳ,Минтақа,Маҳсулот,Ҳаҷми замин (га),Ҳосилнокӣ (т/га),Истеҳсолот (т),Арзиш (сом/т),Воридот (т),Содирот (т),Истеъмолот (т),Худтаъминкуни (%),Ҳарорат (°C),Минтақаи иқлимӣ,Худтаъминкуни
2024,Июн,Хатлон,Картошка,4164.8,31.75,131549.1,6099.47,0.0,111086.6,5692.0,60.2,40.9,Водии,Бале
2024,Июл,Хатлон,Картошка,0.0,0.0,0.0,12705.47,3376.3,0.0,7363.4,45.9,36.3,Водии,Не
2024,Август,Хатлон,Картошка,0.0,0.0,0.0,14224.73,1713.3,0.0,5767.4,29.7,41.3,Водии,Не
2024,Сентябр,Хатлон,Картошка,4164.8,34.57,123993.5,6824.13,0.0,109286.3,4551.9,59.1,31.3,Водии,Бале
2024,Октябр,Хатлон,Картошка,0.0,0.0,0.0,12321.84,2142.8,0.0,4657.4,46.0,21.4,Водии,Не
2024,Ноябр,Хатлон,Картошка,0.0,0.0,0.0,13259.28,1773.8,0.0,4368.9,40.6,14.4,Водии,Не
2024,Декабр,Хатлон,Картошка,0.0,0.0,0.0,9446.68,1953.8,0.0,3967.0,49.3,13.4,Водии,Не
2024,Январ,Хатлон,Сабзавот,0.0,0.0,0.0,8064.61,3556.0,0.0,9069.0,39.2,16.7,Водии,Не
2024,Феврал,Хатлон,Сабзавот,0.0,0.0,0.0,8129.73,2988.9,0.0,5814.3,51.4,8.6,Водии,Не
2024,Март,Хатлон,Сабзавот,0.0,0.0,0.0,6836.29,6482.4,0.0,12451.5,52.1,21.0,Водии,Не
2024,Апрел,Хатлон,Сабзавот,0.0,0.0,0.0,8476.88,4167.1,0.0,10990.5,37.9,25.4,Водии,Не
2024,Май,Хатлон,Сабзавот,0.0,0.0,0.0,6353.0,5237.8,0.0,12827.4,40.8,30.4,Водии,Не
2024,Июн,Хатлон,Сабзавот,10161.3,13.9,120826.8,4977.42,0.0,99443.8,14048.8,59.1,31.3,Водии,Бале
2024,Июл,Хатлон,Сабзавот,10161.3,13.56,134705.6,5923.86,0.0,41341.3,14551.2,61.4,36.3,Водии,Бале
2024,Август,Хатлон,Сабзавот,10161.3,14.6,144140.6,6336.03,0.0,107407.7,13267.7,59.3,34.8,Водии,Бале
2024,Сентябр,Хатлон,Сабзавот,10161.3,15.04,153579.0,4851.32,0.0,137677.5,10064.3,59.8,31.5,Водии,Бале
2024,Октябр,Хатлон,Сабзавот,0.0,0.0,0.0,7679.9,4466.0,0.0,9928.7,45.0,25.2,Водии,Не
2024,Ноябр,Хатлон,Сабзавот,0.0,0.0,0.0,8866.83,3446.6,0.0,8394.1,41.1,19.1,Водии,Не
2024,Декабр,Хатлон,Сабзавот,0.0,0.0,0.0,9713.52,3053.7,0.0,9804.2,31.1,19.1,Водии,Не
2024,Январ,Хатлон,Гӯшт,0.0,0.0,10063.8,84178.35,0.0,3608.8,4749.1,57.1,14.0,Водии,Не
2024,Феврал,Хатлон,Гӯшт,0.0,0.0,9990.6,70923.83,0.0,4321.1,5170.8,60.9,15.7,Водии,Бале
2024,Март,Хатлон,Гӯшт,0.0,0.0,10317.5,76885.34,0.0,2988.9,6008.6,59.8,16.0,Водии,Бале
2024,Апрел,Хатлон,Гӯшт,0.0,0.0,10162.0,78798.56,0.0,3699.5,5212.1,57.6,27.0,Водии,Не
2024,Май,Хатлон,Гӯшт,0.0,0.0,10189.1,96414.82,0.0,1172.7,6555.3,62.3,30.9,Водии,Бале
2024,Июн,Хатлон,Гӯшт,0.0,0.0,10826.2,68642.51,0.0,1888.7,5525.4,62.9,40.1,Водии,Бале
2024,Июл,Хатлон,Гӯшт,0.0,0.0,10090.0,94214.86,0.0,825.6,7227.3,59.4,38.9,Водии,Бале
2024,Август,Хатлон,Гӯшт,0.0,0.0,9862.5,95353.4,0.0,3263.7,6479.7,62.7,36.7,Водии,Бале
2024,Сентябр,Хатлон,Гӯшт,0.0,0.0,9866.3,73556.82,0.0,1353.3,6771.1,62.0,35.1,Водии,Бале
2024,Октябр,Хатлон,Гӯшт,0.0,0.0,8920.7,100442.81,0.0,2533.6,5447.1,59.7,22.2,Водии,Бале
2024,Ноябр,Хатлон,Гӯшт,0.0,0.0,9101.6,88671.65,0.0,2970.3,5778.7,59.7,17.9,Водии,Бале
2024,Декабр,Хатлон,Гӯшт,0.0,0.0,9691.2,80758.94,0.0,3017.9,4219.2,58.4,13.7,Водии,Не
2024,Январ,Хатлон,Шир,0.0,0.0,37552.2,11633.56,0.0,9547.2,15142.5,59.8,11.3,Водии,Бале
2024,Феврал,Хатлон,Шир,0.0,0.0,38901.9,9909.68,0.0,7286.3,15243.9,61.1,11.8,Водии,Бале
2024,Март,Хатлон,Шир,0.0,0.0,38046.6,8928.92,0.0,22468.0,15394.8,61.1,22.1,Водии,Бале
2024,Апрел,Хатлон,Шир,0.0,0.0,38743.6,10509.22,0.0,13253.4,17881.2,57.6,20.3,Водии,Не
2024,Май,Хатлон,Шир,0.0,0.0,39060.8,10406.82,0.0,20399.9,16340.6,59.7,30.7,Водии,Бале
2024,Июн,Хатлон,Шир,0.0,0.0,37375.2,10596.99,0.0,10217.7,18968.7,61.4,36.4,Водии,Бале
2024,Июл,Хатлон,Шир,0.0,0.0,35533.6,10821.61,0.0,9707.8,19571.6,57.8,36.4,Водии,Не
2024,Август,Хатлон,Шир,0.0,0.0,34966.4,10780.92,0.0,9293.6,17777.9,57.8,35.0,Водии,Не
2024,Сентябр,Хатлон,Шир,0.0,0.0,36176.4,11703.04,0.0,18873.3,13328.5,62.3,34.8,Водии,Бале
2024,Октябр,Хатлон,Шир,0.0,0.0,34487.9,10636.51,0.0,8779.2,17948.9,59.5,19.7,Водии,Бале
2024,Ноябр,Хатлон,Шир,0.0,0.0,36323.4,9825.19,0.0,19889.7,12803.5,58.6,24.4,Водии,Не
2024,Декабр,Хатлон,Шир,0.0,0.0,34534.3,10188.97,0.0,11662.8,14493.3,61.5,16.3,Водии,Бале
2024,Январ,Суғд,Гандум,0.0,0.0,0.0,7938.87,4296.0,0.0,9039.3,47.5,12.3,Нисбатан кӯҳӣ,Не
2024,Феврал,Суғд,Гандум,0.0,0.0,0.0,7285.35,7333.8,0.0,10845.2,54.6,8.8,Нисбатан кӯҳӣ,Не
2024,Март,Суғд,Гандум,0.0,0.0,0.0,8193.22,5928.8,0.0,11415.7,51.9,17.2,Нисбатан кӯҳӣ,Не
2024,Апрел,Суғд,Гандум,0.0,0.0,0.0,7308.57,7821.3,0.0,11912.6,54.6,17.0,Нисбатан кӯҳӣ,Не
2024,Май,Суғд,Гандум,0.0,0.0,0.0,7692.33,5266.4,0.0,12538.8,42.0,20.2,Нисбатан кӯҳӣ,Не
2024,Июн,Суғд,Гандум,35447.8,4.6,143714.9,4628.15,0.0,94055.6,12891.1,56.8,27.8,Нисбатан кӯҳӣ,Не
2024,Июл,Суғд,Гандум,35447.8,3.91,123750.4,5113.81,0.0,48687.5,18466.3,57.3,37.1,Нисбатан кӯҳӣ,Не
2024,Август,Суғд,Гандум,0.0,0.0,0.0,6345.62,7833.5,0.0,12135.9,59.3,27.1,Нисбатан кӯҳӣ,Бале
2024,Сентябр,Суғд,Гандум,0.0,0.0,0.0,7920.69,5587.2,0.0,12362.3,45.2,30.5,Нисбатан кӯҳӣ,Не
2024,Октябр,Суғд,Гандум,0.0,0.0,0.0,7429.67,6477.0,0.0,9641.8,58.2,26.6,Нисбатан кӯҳӣ,Не
2024,Ноябр,Суғд,Гандум,0.0,0.0,0.0,6987.52,4885.1,0.0,10358.4,47.2,17.3,Нисбатан кӯҳӣ,Не
2024,Декабр,Суғд,Гандум,0.0,0.0,0.0,6215.17,5428.6,0.0,8223.5,55.1,9.3,Нисбатан кӯҳӣ,Не
2024,Январ,Суғд,Картошка,0.0,0.0,0.0,10217.08,3426.6,0.0,8815.6,38.9,4.8,Нисбатан кӯҳӣ,Не
2024,Феврал,Суғд,Картошка,0.0,0.0,0.0,8007.68,4962.0,0.0,7043.3,55.3,10.4,Нисбатан кӯҳӣ,Не
2024,Март,Суғд,Картошка,0.0,0.0,0.0,8308.5,6267.0,0.0,9145.8,54.5,13.5,Нисбатан кӯҳӣ,Не
2024,Апрел,Суғд,Картошка,0.0,0.0,0.0,8755.42,5098.8,0.0,9316.2,54.7,25.9,Нисбатан кӯҳӣ,Не
2024,Май,Суғд,Картошка,6327.9,31.25,168443.4,5971.92,0.0,68842.9,9299.2,58.7,27.2,Нисбатан кӯҳӣ,Не
2024,Июн,Суғд,Картошка,6327.9,24.79,152980.1,5902.21,0.0,81057.9,12304.0,57.8,25.9,Нисбатан кӯҳӣ,Не
2024,Июл,Суғд,Картошка,0.0,0.0,0.0,9023.32,4078.2,0.0,7731.5,52.7,31.7,Нисбатан кӯҳӣ,Не
2024,Август,Суғд,Картошка,0.0,0.0,0.0,8807.74,6866.4,0.0,10951.4,56.0,38.4,Нисбатан кӯҳӣ,Не
2024,Сентябр,Суғд,Картошка,6327.9,25.64,157140.0,5567.97,0.0,134224.8,8308.5,59.0,21.7,Нисбатан кӯҳӣ,Бале
2024,Октябр,Суғд,Картошка,0.0,0.0,0.0,9248.62,3651.3,0.0,9066.7,40.3,25.3,Нисбатан кӯҳӣ,Не
2024,Ноябр,Суғд,Картошка,0.0,0.0,0.0,13226.98,2561.9,0.0,6221.0,41.2,20.3,Нисбатан кӯҳӣ,Не
2024,Декабр,Суғд,Картошка,0.0,0.0,0.0,9399.56,4162.3,0.0,8028.1,51.8,9.0,Нисбатан кӯҳӣ,Не
2024,Январ,Суғд,Сабзавот,0.0,0.0,0.0,6624.57,3987.5,0.0,6487.4,58.9,11.0,Нисбатан кӯҳӣ,Не
2024,Феврал,Суғд,Сабзавот,0.0,0.0,0.0,7731.43,3511.5,0.0,7211.2,48.7,17.2,Нисбатан кӯҳӣ,Не
2024,Март,Суғд,Сабзавот,0.0,0.0,0.0,6045.83,4134.6,0.0,8531.4,48.5,20.6,Нисбатан кӯҳӣ,Не
2024,Апрел,Суғд,Сабзавот,0.0,0.0,0.0,5822.83,3118.1,0.0,6264.6,49.8,20.6,Нисбатан кӯҳӣ,Не
2024,Май,Суғд,Сабзавот,0.0,0.0,0.0,5001.14,5979.9,0.0,9363.3,56.7,29.1,Нисбатан кӯҳӣ,Не
2024,Июн,Суғд,Сабзавот,6331.6,10.86,67378.5,3854.19,0.0,29087.5,9347.3,57.4,29.7,Нисбатан кӯҳӣ,Не
2024,Июл,Суғд,Сабзавот,6331.6,10.62,60299.9,4803.71,0.0,34287.4,11104.7,59.3,29.4,Нисбатан кӯҳӣ,Бале
2024,Август,Суғд,Сабзавот,6331.6,11.82,71921.3,4066.5,0.0,23429.3,9971.0,57.6,33.8,Нисбатан кӯҳӣ,Не
2024,Сентябр,Суғд,Сабзавот,6331.6,11.59,66639.0,5991.2,0.0,30978.9,8756.7,56.4,28.4,Нисбатан кӯҳӣ,Не
2024,Октябр,Суғд,Сабзавот,0.0,0.0,0.0,5811.14,5578.1,0.0,8196.9,58.5,23.8,Нисбатан кӯҳӣ,Не
2024,Ноябр,Суғд,Сабзавот,0.0,0.0,0.0,5107.36,3761.7,0.0,6872.8,54.7,13.2,Нисбатан кӯҳӣ,Не
2024,Декабр,Суғд,Сабзавот,0.0,0.0,0.0,5283.03,4300.9,0.0,6998.5,59.3,9.3,Нисбатан кӯҳӣ,Бале
2024,Январ,Суғд,Гӯшт,0.0,0.0,9207.0,68534.85,0.0,3082.9,4922.4,57.8,7.9,Нисбатан кӯҳӣ,Не
2024,Феврал,Суғд,Гӯшт,0.0,0.0,9318.0,67712.42,0.0,1946.7,4494.6,58.7,9.7,Нисбатан кӯҳӣ,Не
2024,Март,Суғд,Гӯшт,0.0,0.0,9652.8,74734.75,0.0,1585.6,5556.8,55.1,15.9,Нисбатан кӯҳӣ,Не
2024,Апрел,Суғд,Гӯшт,0.0,0.0,9742.0,60746.35,0.0,2582.4,4847.3,54.8,21.8,Нисбатан кӯҳӣ,Не
2024,Май,Суғд,Гӯшт,0.0,0.0,9565.2,85598.83,0.0,1280.0,6292.2,56.1,25.7,Нисбатан кӯҳӣ,Не
2024,Июн,Суғд,Гӯшт,0.0,0.0,9713.5,76981.22,0.0,1276.2,8045.2,55.7,28.4,Нисбатан кӯҳӣ,Не
2024,Июл,Суғд,Гӯшт,0.0,0.0,9335.7,87240.85,0.0,1478.8,6234.0,57.6,32.9,Нисбатан кӯҳӣ,Не
2024,Август,Суғд,Гӯшт,0.0,0.0,9556.0,77321.84,0.0,1131.0,5991.0,58.9,33.4,Нисбатан кӯҳӣ,Не
2024,Сентябр,Суғд,Гӯшт,0.0,0.0,9009.6,66518.28,0.0,1279.3,5949.3,58.3,22.1,Нисбатан кӯҳӣ,Не
2024,Октябр,Суғд,Гӯшт,0.0,0.0,8526.4,61997.88,0.0,2201.1,5849.7,57.3,20.6,Нисбатан кӯҳӣ,Не
2024,Ноябр,Суғд,Гӯшт,0.0,0.0,9074.3,62314.4,0.0,1857.0,5160.5,58.8,17.1,Нисбатан кӯҳӣ,Не
2024,Декабр,Суғд,Гӯшт,0.0,0.0,9580.8,74296.31,0.0,3220.3,4338.2,59.0,8.6,Нисбатан кӯҳӣ,Бале
2024,Январ,Суғд,Шир,0.0,0.0,23811.9,10482.94,0.0,8487.4,10441.3,54.6,6.8,Нисбатан кӯҳӣ,Не
2024,Феврал,Суғд,Шир,0.0,0.0,24042.7,9115.73,0.0,4366.3,13182.9,58.5,8.7,Нисбатан кӯҳӣ,Не
2024,Март,Суғд,Шир,0.0,0.0,23822.1,9264.26,0.0,10147.1,10272.0,59.4,11.2,Нисбатан кӯҳӣ,Бале
2024,Апрел,Суғд,Шир,0.0,0.0,24909.5,10003.24,0.0,5062.6,15153.4,59.3,20.5,Нисбатан кӯҳӣ,Бале
2024,Май,Суғд,Шир,0.0,0.0,25981.1,8738.37,0.0,3093.3,18708.9,56.3,23.4,Нисбатан кӯҳӣ,Не
2024,Июн,Суғд,Шир,0.0,0.0,25728.2,8857.51,0.0,6627.3,13798.8,55.6,30.3,Нисбатан кӯҳӣ,Не
2024,Июл,Суғд,Шир,0.0,0.0,23619.2,8082.28,0.0,8538.8,13761.9,54.9,35.8,Нисбатан кӯҳӣ,Не
2024,Август,Суғд,Шир,0.0,0.0,23669.8,9892.14,0.0,7359.4,13867.1,56.3,29.0,Нисбатан кӯҳӣ,Не
2024,Сентябр,Суғд,Шир,0.0,0.0,22093.1,9120.58,0.0,2346.3,14299.9,58.3,33.2,Нисбатан кӯҳӣ,Не
2024,Октябр,Суғд,Шир,0.0,0.0,23034.1,9341.85,0.0,8362.3,13780.9,56.0,18.7,Нисбатан кӯҳӣ,Не
2024,Ноябр,Суғд,Шир,0.0,0.0,22385.9,8926.29,0.0,8803.8,12414.7,55.5,10.1,Нисбатан кӯҳӣ,Не
2024,Декабр,Суғд,Шир,0.0,0.0,23857.0,9882.92,0.0,4510.6,9010.1,58.7,12.4,Нисбатан кӯҳӣ,Не
2024,Январ,ВМКБ,Гандум,0.0,0.0,0.0,1291.58,2333.2,0.0,3000.0,4.8,-5.1,Кӯҳӣ,Не
2024,Феврал,ВМКБ,Гандум,0.0,0.0,0.0,1260.03,2471.2,0.0,3000.0,5.1,-6.8,Кӯҳӣ,Не
2024,Март,ВМКБ,Гандум,0.0,0.0,0.0,1130.67,3354.5,0.0,3000.0,5.1,0.2,Кӯҳӣ,Не
2024,Апрел,ВМКБ,Гандум,0.0,0.0,0.0,1209.67,3265.9,0.0,3000.0,4.8,9.6,Кӯҳӣ,Не
2024,Май,ВМКБ,Гандум,0.0,0.0,0.0,1214.39,2231.2,0.0,3000.0,5.2,11.9,Кӯҳӣ,Не
2024,Июн,ВМКБ,Гандум,4761.8,0.7,3207.6,1201.19,0.0,7.4,3000.0,5.2,18.0,Кӯҳӣ,Не
2024,Июл,ВМКБ,Гандум,4761.8,0.8,3328.0,1275.96,0.0,17.0,3000.0,5.1,21.9,Кӯҳӣ,Не
2024,Август,ВМКБ,Гандум,0.0,0.0,0.0,1179.62,3250.7,0.0,3000.0,5.2,20.1,Кӯҳӣ,Не
2024,Сентябр,ВМКБ,Гандум,0.0,0.0,0.0,1042.39,3044.4,0.0,3000.0,5.2,6.1,Кӯҳӣ,Не
2024,Октябр,ВМКБ,Гандум,0.0,0.0,0.0,1214.89,3448.4,0.0,3000.0,4.9,2.8,Кӯҳӣ,Не
2024,Ноябр,ВМКБ,Гандум,0.0,0.0,0.0,1288.84,2233.2,0.0,3000.0,5.2,0.1,Кӯҳӣ,Не
2024,Декабр,ВМКБ,Гандум,0.0,0.0,0.0,1267.72,3292.5,0.0,3000.0,4.8,-0.6,Кӯҳӣ,Не
2024,Январ,ВМКБ,Картошка,0.0,0.0,0.0,1507.94,1599.4,0.0,2000.0,5.2,-3.9,Кӯҳӣ,Не
2024,Феврал,ВМКБ,Картошка,0.0,0.0,0.0,1437.29,1294.0,0.0,2000.0,5.1,-2.1,Кӯҳӣ,Не
2024,Март,ВМКБ,Картошка,0.0,0.0,0.0,1600.84,1969.1,0.0,2000.0,4.9,-0.1,Кӯҳӣ,Не
2024,Апрел,ВМКБ,Картошка,0.0,0.0,0.0,1312.46,2088.5,0.0,2000.0,4.8,5.5,Кӯҳӣ,Не
2024,Май,ВМКБ,Картошка,1539.6,4.43,5878.7,1265.55,0.0,240.4,2000.0,5.2,16.3,Кӯҳӣ,Не
2024,Июн,ВМКБ,Картошка,1539.6,4.29,6814.8,1494.5,0.0,174.4,2280.0,5.2,16.8,Кӯҳӣ,Не
2024,Июл,ВМКБ,Картошка,0.0,0.0,0.0,1505.64,2482.8,0.0,3219.3,4.8,19.9,Кӯҳӣ,Не
2024,Август,ВМКБ,Картошка,0.0,0.0,0.0,1472.43,2368.8,0.0,2461.7,4.8,20.6,Кӯҳӣ,Не
2024,Сентябр,ВМКБ,Картошка,1539.6,4.56,6270.3,1415.82,0.0,305.7,2074.6,4.9,16.5,Кӯҳӣ,Не
2024,Октябр,ВМКБ,Картошка,0.0,0.0,0.0,1393.75,2214.7,0.0,2143.6,5.1,3.2,Кӯҳӣ,Не
2024,Ноябр,ВМКБ,Картошка,0.0,0.0,0.0,1607.43,1998.3,0.0,2000.0,5.2,-6.8,Кӯҳӣ,Не
2024,Декабр,ВМКБ,Картошка,0.0,0.0,0.0,1306.05,1995.9,0.0,2000.0,5.0,0.2,Кӯҳӣ,Не
2024,Январ,ВМКБ,Сабзавот,0.0,0.0,0.0,856.56,2437.3,0.0,2500.0,5.1,-10.0,Кӯҳӣ,Не
2024,Феврал,ВМКБ,Сабзавот,0.0,0.0,0.0,1282.99,1769.8,0.0,2500.0,5.1,-3.9,Кӯҳӣ,Не
2024,Март,ВМКБ,Сабзавот,0.0,0.0,0.0,1120.94,2244.0,0.0,2500.0,4.8,-0.2,Кӯҳӣ,Не
2024,Апрел,ВМКБ,Сабзавот,0.0,0.0,0.0,1030.16,2674.1,0.0,2500.0,4.9,5.8,Кӯҳӣ,Не
2024,Май,ВМКБ,Сабзавот,0.0,0.0,0.0,1022.88,1916.1,0.0,2500.0,4.8,11.5,Кӯҳӣ,Не
2024,Июн,ВМКБ,Сабзавот,1109.2,2.02,2113.0,1185.34,276.2,0.0,2500.0,4.8,21.5,Кӯҳӣ,Не
2024,Июл,ВМКБ,Сабзавот,1109.2,2.12,1945.2,1089.84,336.1,0.0,2500.0,5.1,14.7,Кӯҳӣ,Не
2024,Август,ВМКБ,Сабзавот,1109.2,2.13,2365.6,1006.81,85.6,0.0,2500.0,5.0,14.7,Кӯҳӣ,Не
2024,Сентябр,ВМКБ,Сабзавот,1109.2,2.07,1947.0,1001.27,513.5,0.0,2500.0,5.1,11.7,Кӯҳӣ,Не
2024,Октябр,ВМКБ,Сабзавот,0.0,0.0,0.0,925.58,2222.3,0.0,2500.0,5.2,5.8,Кӯҳӣ,Не
2024,Ноябр,ВМКБ,Сабзавот,0.0,0.0,0.0,1225.41,1575.1,0.0,2500.0,5.2,3.9,Кӯҳӣ,Не
2024,Декабр,ВМКБ,Сабзавот,0.0,0.0,0.0,1174.53,2409.0,0.0,2500.0,5.1,-0.8,Кӯҳӣ,Не
2024,Январ,ВМКБ,Гӯшт,0.0,0.0,2379.2,15345.97,0.0,64.0,1500.0,4.9,-6.0,Кӯҳӣ,Не
2024,Феврал,ВМКБ,Гӯшт,0.0,0.0,2422.7,14088.53,0.0,65.0,1547.8,5.1,-7.5,Кӯҳӣ,Не
2024,Март,ВМКБ,Гӯшт,0.0,0.0,2554.8,15623.18,0.0,76.1,1500.0,4.8,-2.0,Кӯҳӣ,Не
2024,Апрел,ВМКБ,Гӯшт,0.0,0.0,2523.1,12899.12,0.0,66.2,1500.0,4.9,1.5,Кӯҳӣ,Не
2024,Май,ВМКБ,Гӯшт,0.0,0.0,2638.9,13409.05,0.0,80.1,1500.0,5.2,7.7,Кӯҳӣ,Не
2024,Июн,ВМКБ,Гӯшт,0.0,0.0,2512.6,14965.07,0.0,34.0,1500.0,4.9,15.1,Кӯҳӣ,Не
2024,Июл,ВМКБ,Гӯшт,0.0,0.0,2302.9,13666.77,0.0,21.1,1665.8,5.2,20.0,Кӯҳӣ,Не
2024,Август,ВМКБ,Гӯшт,0.0,0.0,2421.5,15100.14,0.0,32.6,1905.2,5.0,10.7,Кӯҳӣ,Не
2024,Сентябр,ВМКБ,Гӯшт,0.0,0.0,2276.2,16405.45,0.0,20.8,1875.3,5.1,18.1,Кӯҳӣ,Не
2024,Октябр,ВМКБ,Гӯшт,0.0,0.0,2337.8,13142.74,0.0,26.3,1500.0,4.8,12.4,Кӯҳӣ,Не
2024,Ноябр,ВМКБ,Гӯшт,0.0,0.0,2383.8,16164.28,0.0,50.6,1550.3,5.2,3.3,Кӯҳӣ,Не
2024,Декабр,ВМКБ,Гӯшт,0.0,0.0,2409.6,15398.24,0.0,47.7,1652.3,5.1,-8.7,Кӯҳӣ,Не
2024,Январ,ВМКБ,Шир,0.0,0.0,9989.7,1890.92,0.0,171.9,4000.0,4.8,-4.9,Кӯҳӣ,Не
2024,Феврал,ВМКБ,Шир,0.0,0.0,9033.8,1538.95,0.0,311.2,4000.0,4.9,-9.1,Кӯҳӣ,Не
2024,Март,ВМКБ,Шир,0.0,0.0,9673.8,1672.08,0.0,448.6,4589.6,5.0,-1.9,Кӯҳӣ,Не
2024,Апрел,ВМКБ,Шир,0.0,0.0,9685.2,1489.59,0.0,347.0,4000.0,5.2,11.1,Кӯҳӣ,Не
2024,Май,ВМКБ,Шир,0.0,0.0,9507.6,1568.75,0.0,236.4,4561.2,4.8,14.8,Кӯҳӣ,Не
2024,Июн,ВМКБ,Шир,0.0,0.0,9626.9,1615.56,0.0,449.6,4520.6,5.1,20.6,Кӯҳӣ,Не
2024,Июл,ВМКБ,Шир,0.0,0.0,9530.5,1962.87,0.0,307.1,5070.1,4.8,16.2,Кӯҳӣ,Не
2024,Август,ВМКБ,Шир,0.0,0.0,9397.3,1780.5,0.0,187.0,4381.2,5.1,20.0,Кӯҳӣ,Не
2024,Сентябр,ВМКБ,Шир,0.0,0.0,8930.9,1642.59,0.0,256.9,4553.5,5.1,9.4,Кӯҳӣ,Не
2024,Октябр,ВМКБ,Шир,0.0,0.0,9251.2,1862.65,0.0,411.6,4000.0,5.1,9.5,Кӯҳӣ,Не
2024,Ноябр,ВМКБ,Шир,0.0,0.0,8950.8,1775.82,0.0,302.3,4166.3,5.2,1.2,Кӯҳӣ,Не
2024,Декабр,ВМКБ,Шир,0.0,0.0,9216.5,1795.9,0.0,353.9,4000.0,4.8,-3.6,Кӯҳӣ,Не
2024,Январ,НТҶ,Гандум,0.0,0.0,0.0,2651.57,5988.2,0.0,4494.0,24.3,15.3,Мухталиф,Не
2024,Феврал,НТҶ,Гандум,0.0,0.0,0.0,2448.9,6402.7,0.0,4554.5,24.8,11.7,Мухталиф,Не
2024,Март,НТҶ,Гандум,0.0,0.0,0.0,2433.03,8683.6,0.0,5995.0,25.5,20.5,Мухталиф,Не
2024,Апрел,НТҶ,Гандум,0.0,0.0,0.0,2330.66,9898.1,0.0,6896.5,25.6,25.1,Мухталиф,Не
2024,Май,НТҶ,Гандум,0.0,0.0,0.0,2938.28,5364.0,0.0,5876.4,24.1,26.2,Мухталиф,Не
2024,Июн,НТҶ,Гандум,20564.8,2.87,51721.0,2389.64,0.0,5958.7,8551.4,25.9,36.9,Мухталиф,Не
2024,Июл,НТҶ,Гандум,20564.8,3.06,56442.2,2150.67,0.0,18115.8,7767.5,26.2,30.3,Мухталиф,Не
2024,Август,НТҶ,Гандум,0.0,0.0,0.0,2976.79,7360.2,0.0,7526.0,24.3,29.6,Мухталиф,Не
2024,Сентябр,НТҶ,Гандум,0.0,0.0,0.0,2465.42,8431.5,0.0,6532.8,25.2,26.9,Мухталиф,Не
2024,Октябр,НТҶ,Гандум,0.0,0.0,0.0,2989.02,5584.7,0.0,6826.1,24.7,19.6,Мухталиф,Не
2024,Ноябр,НТҶ,Гандум,0.0,0.0,0.0,2654.74,5226.0,0.0,5744.4,23.9,20.1,Мухталиф,Не
2024,Декабр,НТҶ,Гандум,0.0,0.0,0.0,2752.52,3953.5,0.0,4855.4,25.7,10.1,Мухталиф,Не
2024,Январ,НТҶ,Картошка,0.0,0.0,0.0,3011.42,4705.5,0.0,4256.8,24.2,14.6,Мухталиф,Не
2024,Феврал,НТҶ,Картошка,0.0,0.0,0.0,3947.94,4123.2,0.0,4664.7,24.3,16.0,Мухталиф,Не
2024,Март,НТҶ,Картошка,0.0,0.0,0.0,3741.4,4887.6,0.0,4437.6,24.5,12.8,Мухталиф,Не
2024,Апрел,НТҶ,Картошка,0.0,0.0,0.0,2854.33,6679.2,0.0,4794.9,26.2,19.9,Мухталиф,Не
2024,Май,НТҶ,Картошка,4112.8,17.42,60768.4,3235.34,0.0,23612.4,6633.3,24.9,30.9,Мухталиф,Не
2024,Июн,НТҶ,Картошка,4112.8,17.15,72123.7,2719.34,0.0,24563.6,6206.6,25.6,35.3,Мухталиф,Не
2024,Июл,НТҶ,Картошка,0.0,0.0,0.0,3573.6,8048.5,0.0,5902.0,25.0,35.6,Мухталиф,Не
2024,Август,НТҶ,Картошка,0.0,0.0,0.0,3367.02,6254.6,0.0,5347.9,26.0,28.0,Мухталиф,Не
2024,Сентябр,НТҶ,Картошка,4112.8,16.73,57546.7,3017.83,0.0,23149.9,4710.5,23.8,31.1,Мухталиф,Не
2024,Октябр,НТҶ,Картошка,0.0,0.0,0.0,3991.17,4843.4,0.0,4694.2,25.6,26.5,Мухталиф,Не
2024,Ноябр,НТҶ,Картошка,0.0,0.0,0.0,3553.65,6287.4,0.0,4355.4,24.5,10.5,Мухталиф,Не
2024,Декабр,НТҶ,Картошка,0.0,0.0,0.0,3802.72,5614.6,0.0,4328.5,25.6,14.4,Мухталиф,Не
2024,Январ,НТҶ,Сабзавот,0.0,0.0,0.0,2134.86,4823.7,0.0,4192.3,24.4,14.0,Мухталиф,Не
2024,Феврал,НТҶ,Сабзавот,0.0,0.0,0.0,2329.0,4447.3,0.0,4802.3,25.3,16.9,Мухталиф,Не
2024,Март,НТҶ,Сабзавот,0.0,0.0,0.0,2553.38,7716.8,0.0,5655.4,25.4,14.7,Мухталиф,Не
2024,Апрел,НТҶ,Сабзавот,0.0,0.0,0.0,2546.0,5871.1,0.0,6014.8,25.1,23.5,Мухталиф,Не
2024,Май,НТҶ,Сабзавот,0.0,0.0,0.0,2250.81,9131.1,0.0,6285.5,25.4,31.7,Мухталиф,Не
2024,Июн,НТҶ,Сабзавот,4035.2,7.13,26077.8,1720.19,0.0,3302.3,5581.9,25.1,34.4,Мухталиф,Не
